week_date,region,platform,segment,customer_type,transactions,sales
24-08-2020,USA,Shopify,F2,New,147,24784
17-08-2020,AFRICA,Retail,C2,New,58185,1773019
17-08-2020,USA,Retail,null,Guest,522222,16139861
17-08-2020,EUROPE,Shopify,F3,New,2,199
17-08-2020,AFRICA,Retail,C3,New,110560,3828901
17-08-2020,SOUTH AMERICA,Retail,C2,Existing,1057,40596
17-08-2020,USA,Shopify,C4,New,25,4001
17-08-2020,EUROPE,Retail,C3,New,3943,166106
17-08-2020,CANADA,Retail,null,Guest,394129,10905332
17-08-2020,ASIA,Retail,F3,New,86288,2644212
17-08-2020,EUROPE,Shopify,F3,Existing,125,32059
17-08-2020,ASIA,Shopify,C3,Existing,2023,398543
17-08-2020,OCEANIA,Shopify,C2,Existing,4440,835663
17-08-2020,USA,Shopify,F1,Existing,1318,244502
17-08-2020,AFRICA,Shopify,F3,Existing,2391,486614
17-08-2020,OCEANIA,Shopify,C4,New,100,13673
17-08-2020,EUROPE,Shopify,C2,Existing,160,50681
17-08-2020,OCEANIA,Shopify,F1,Existing,4324,800804
17-08-2020,EUROPE,Shopify,F2,New,8,1412
17-08-2020,SOUTH AMERICA,Shopify,null,New,47,8678
17-08-2020,SOUTH AMERICA,Retail,C4,New,257,9779
17-08-2020,USA,Shopify,F2,New,146,22610
17-08-2020,CANADA,Retail,F2,New,17290,596390
17-08-2020,SOUTH AMERICA,Shopify,F2,Existing,38,7745
17-08-2020,OCEANIA,Retail,F3,Existing,547839,29942596
17-08-2020,ASIA,Retail,null,Existing,31425,1266247
17-08-2020,AFRICA,Retail,F1,Existing,97251,5073372
17-08-2020,ASIA,Retail,C3,Existing,241748,10896424
17-08-2020,AFRICA,Shopify,C2,Existing,2472,466859
17-08-2020,ASIA,Retail,F1,New,29713,916054
17-08-2020,ASIA,Retail,F2,New,67417,2037182
17-08-2020,USA,Shopify,F2,Existing,1913,373940
17-08-2020,OCEANIA,Shopify,F2,New,393,65504
17-08-2020,AFRICA,Retail,F3,Existing,406435,22773234
17-08-2020,OCEANIA,Shopify,C3,Existing,4507,913223
17-08-2020,USA,Retail,F2,New,27467,983842
17-08-2020,SOUTH AMERICA,Retail,F2,New,408,14221
17-08-2020,SOUTH AMERICA,Retail,F1,Existing,781,32930
17-08-2020,CANADA,Shopify,C4,Existing,105,18084
17-08-2020,USA,Shopify,C1,New,141,21468
17-08-2020,EUROPE,Retail,C4,Existing,5022,265997
17-08-2020,SOUTH AMERICA,Retail,C3,Existing,1315,60436
17-08-2020,OCEANIA,Retail,null,Existing,41040,1675283
17-08-2020,EUROPE,Shopify,null,Existing,14,3020
17-08-2020,SOUTH AMERICA,Retail,null,New,1212,41059
17-08-2020,CANADA,Retail,F1,Existing,23679,1250772
17-08-2020,AFRICA,Shopify,null,Guest,5686,1002507
17-08-2020,ASIA,Retail,null,Guest,1902128,47810123
17-08-2020,AFRICA,Retail,F2,New,63188,2153208
17-08-2020,EUROPE,Retail,F3,Existing,18778,1134144
17-08-2020,ASIA,Retail,F3,Existing,396928,19877010
17-08-2020,OCEANIA,Retail,F1,New,39578,1277367
17-08-2020,CANADA,Retail,F3,Existing,94458,5273053
17-08-2020,SOUTH AMERICA,Shopify,C4,Existing,7,1699
17-08-2020,ASIA,Shopify,F1,Existing,2072,355884
17-08-2020,AFRICA,Shopify,F2,New,251,41827
17-08-2020,OCEANIA,Retail,F3,New,108535,3617509
17-08-2020,CANADA,Shopify,C1,New,89,10924
17-08-2020,CANADA,Retail,C4,Existing,29124,1446964
17-08-2020,ASIA,Shopify,C1,Existing,1299,212219
17-08-2020,AFRICA,Shopify,C3,Existing,2637,524853
17-08-2020,SOUTH AMERICA,Retail,C3,New,890,31608
17-08-2020,EUROPE,Retail,C4,New,1500,58876
17-08-2020,ASIA,Shopify,C4,Existing,294,53030
17-08-2020,OCEANIA,Retail,null,New,78921,2729635
17-08-2020,EUROPE,Shopify,null,New,12,2224
17-08-2020,EUROPE,Retail,F1,New,905,38114
17-08-2020,EUROPE,Shopify,null,Guest,337,84305
17-08-2020,EUROPE,Retail,F3,New,1748,74690
17-08-2020,CANADA,Retail,F2,Existing,61465,3274278
17-08-2020,CANADA,Shopify,C4,New,13,1633
17-08-2020,EUROPE,Shopify,F1,New,5,1068
17-08-2020,OCEANIA,Retail,F1,Existing,142729,7066700
17-08-2020,CANADA,Shopify,null,Existing,73,12192
17-08-2020,ASIA,Shopify,F2,Existing,2966,556672
17-08-2020,AFRICA,Shopify,C4,New,64,9569
17-08-2020,OCEANIA,Retail,C4,New,63555,1931124
17-08-2020,EUROPE,Retail,C2,Existing,9865,471211
17-08-2020,EUROPE,Shopify,C4,New,2,593
17-08-2020,AFRICA,Shopify,C3,New,308,46232
17-08-2020,USA,Retail,C2,New,25953,880164
17-08-2020,AFRICA,Retail,F1,New,22013,766933
17-08-2020,CANADA,Retail,C2,New,14892,483235
17-08-2020,AFRICA,Retail,null,New,55825,2166279
17-08-2020,OCEANIA,Shopify,F3,New,195,35185
17-08-2020,ASIA,Shopify,C2,New,434,61480
17-08-2020,ASIA,Retail,C4,New,51138,1441867
17-08-2020,SOUTH AMERICA,Retail,C1,New,2471,52721
17-08-2020,OCEANIA,Retail,C2,Existing,167670,6472772
17-08-2020,USA,Retail,F1,Existing,39435,2224654
17-08-2020,USA,Retail,C2,Existing,42876,2078217
17-08-2020,AFRICA,Retail,C2,Existing,112344,4764104
17-08-2020,ASIA,Retail,C2,Existing,127517,4804807
17-08-2020,ASIA,Shopify,C4,New,40,5799
17-08-2020,CANADA,Shopify,null,New,77,12880
17-08-2020,SOUTH AMERICA,Shopify,F3,Existing,25,5742
17-08-2020,CANADA,Retail,C3,New,27988,958584
17-08-2020,SOUTH AMERICA,Shopify,C3,Existing,100,20831
17-08-2020,SOUTH AMERICA,Shopify,F3,New,2,354
17-08-2020,USA,Retail,C1,Existing,57901,2396327
17-08-2020,USA,Shopify,F3,Existing,950,196866
17-08-2020,EUROPE,Retail,C1,Existing,15063,659557
17-08-2020,ASIA,Shopify,C2,Existing,2292,405589
17-08-2020,OCEANIA,Shopify,null,Guest,10825,1941072
17-08-2020,OCEANIA,Retail,C3,Existing,340247,16388534
17-08-2020,ASIA,Retail,F1,Existing,92564,4369157
17-08-2020,ASIA,Shopify,C1,New,277,34274
17-08-2020,AFRICA,Retail,C3,Existing,287567,14503756
17-08-2020,EUROPE,Retail,C2,New,2972,105769
17-08-2020,OCEANIA,Shopify,C3,New,547,94505
17-08-2020,OCEANIA,Retail,C1,New,173936,3912906
17-08-2020,CANADA,Retail,null,Existing,6918,317465
17-08-2020,CANADA,Shopify,F1,Existing,760,128297
17-08-2020,CANADA,Shopify,F3,Existing,658,123399
17-08-2020,SOUTH AMERICA,Shopify,C2,Existing,139,28697
17-08-2020,CANADA,Retail,C3,Existing,61676,3137725
17-08-2020,USA,Shopify,null,New,134,22123
17-08-2020,SOUTH AMERICA,Shopify,C1,New,16,2710
17-08-2020,OCEANIA,Shopify,null,New,521,87587
17-08-2020,SOUTH AMERICA,Shopify,C2,New,40,6347
17-08-2020,USA,Shopify,C2,Existing,1375,268347
17-08-2020,SOUTH AMERICA,Shopify,F1,Existing,70,16176
17-08-2020,OCEANIA,Retail,F2,New,88458,2921332
17-08-2020,CANADA,Retail,C1,New,30947,779071
17-08-2020,SOUTH AMERICA,Shopify,C1,Existing,73,12524
17-08-2020,ASIA,Shopify,null,Existing,318,57614
17-08-2020,ASIA,Retail,C4,Existing,108966,4808790
17-08-2020,EUROPE,Shopify,C1,New,13,3213
17-08-2020,AFRICA,Retail,C4,New,47020,1559841
17-08-2020,USA,Retail,C3,Existing,102513,5717894
17-08-2020,CANADA,Retail,F3,New,18740,644709
17-08-2020,ASIA,Retail,null,New,62751,2058152
17-08-2020,AFRICA,Retail,C4,Existing,120050,6051427
17-08-2020,EUROPE,Retail,F1,Existing,6764,387318
17-08-2020,ASIA,Shopify,F1,New,171,23675
17-08-2020,EUROPE,Retail,C3,Existing,15347,845338
17-08-2020,AFRICA,Retail,C1,New,98263,2416174
17-08-2020,ASIA,Shopify,null,New,270,45713
17-08-2020,EUROPE,Retail,F2,Existing,14536,874082
17-08-2020,USA,Retail,F3,New,27543,1057891
17-08-2020,USA,Shopify,C2,New,226,33141
17-08-2020,AFRICA,Shopify,F1,New,178,26023
17-08-2020,SOUTH AMERICA,Shopify,F2,New,8,1599
17-08-2020,ASIA,Retail,C1,Existing,186330,6123591
17-08-2020,SOUTH AMERICA,Retail,C4,Existing,348,15761
17-08-2020,USA,Retail,C4,New,18029,621053
17-08-2020,CANADA,Shopify,F3,New,35,5845
17-08-2020,OCEANIA,Shopify,C4,Existing,680,123917
17-08-2020,OCEANIA,Retail,null,Guest,2412388,63334453
17-08-2020,USA,Retail,null,New,21347,894642
17-08-2020,EUROPE,Retail,null,Guest,98851,3448590
17-08-2020,SOUTH AMERICA,Shopify,F1,New,8,1077
17-08-2020,ASIA,Retail,C2,New,85880,2200563
17-08-2020,SOUTH AMERICA,Retail,null,Existing,241,7415
17-08-2020,ASIA,Shopify,F3,Existing,1898,368572
17-08-2020,OCEANIA,Shopify,F1,New,319,49916
17-08-2020,CANADA,Retail,C4,New,12616,404619
17-08-2020,USA,Shopify,C4,Existing,151,27185
17-08-2020,AFRICA,Shopify,C4,Existing,393,73925
17-08-2020,AFRICA,Shopify,C2,New,382,55995
17-08-2020,ASIA,Shopify,F3,New,108,18426
17-08-2020,ASIA,Retail,F2,Existing,216067,10304393
17-08-2020,AFRICA,Shopify,null,New,298,48155
17-08-2020,SOUTH AMERICA,Shopify,null,Guest,2054,384548
17-08-2020,USA,Shopify,F3,New,50,8256
17-08-2020,AFRICA,Shopify,F2,Existing,4649,885237
17-08-2020,CANADA,Shopify,C3,New,107,15916
17-08-2020,USA,Retail,C1,New,36127,980601
17-08-2020,USA,Retail,C3,New,45550,1695344
17-08-2020,EUROPE,Retail,null,Existing,2834,130673
17-08-2020,EUROPE,Shopify,F1,Existing,144,34939
17-08-2020,CANADA,Retail,null,New,14079,545091
17-08-2020,CANADA,Shopify,F1,New,47,6906
17-08-2020,SOUTH AMERICA,Shopify,null,Existing,2,187
17-08-2020,OCEANIA,Retail,C3,New,152071,4848872
17-08-2020,EUROPE,Shopify,C3,New,16,5734
17-08-2020,AFRICA,Shopify,F1,Existing,2589,469577
17-08-2020,EUROPE,Retail,F2,New,1757,73775
17-08-2020,OCEANIA,Shopify,null,Existing,550,108996
17-08-2020,ASIA,Shopify,null,Guest,5780,963016
17-08-2020,USA,Shopify,C1,Existing,752,130572
17-08-2020,AFRICA,Retail,null,Guest,1546278,44301952
17-08-2020,SOUTH AMERICA,Retail,F1,New,255,8408
17-08-2020,EUROPE,Shopify,C2,New,21,4506
17-08-2020,SOUTH AMERICA,Retail,F3,New,316,11766
17-08-2020,OCEANIA,Shopify,C1,Existing,2715,464078
17-08-2020,ASIA,Retail,C1,New,133361,2838862
17-08-2020,AFRICA,Retail,F2,Existing,275106,14564224
17-08-2020,AFRICA,Retail,F3,New,68899,2422702
17-08-2020,EUROPE,Shopify,C1,Existing,115,24158
17-08-2020,AFRICA,Shopify,F3,New,115,19159
17-08-2020,CANADA,Shopify,F2,New,85,13301
17-08-2020,CANADA,Shopify,F2,Existing,1288,239332
17-08-2020,OCEANIA,Retail,F2,Existing,340742,17601663
17-08-2020,EUROPE,Shopify,F2,Existing,242,52204
17-08-2020,USA,Retail,null,Existing,11812,581819
17-08-2020,CANADA,Retail,F1,New,6634,237160
17-08-2020,CANADA,Shopify,C2,Existing,734,128072
17-08-2020,USA,Retail,C4,Existing,40439,2165593
17-08-2020,OCEANIA,Shopify,C2,New,737,114229
17-08-2020,USA,Shopify,F1,New,117,18101
17-08-2020,USA,Retail,F3,Existing,142421,8634287
17-08-2020,SOUTH AMERICA,Retail,F3,Existing,1296,62113
17-08-2020,EUROPE,Shopify,C3,Existing,175,54266
17-08-2020,SOUTH AMERICA,Retail,F2,Existing,1124,49047
17-08-2020,ASIA,Retail,C3,New,116905,3505589
17-08-2020,CANADA,Shopify,null,Guest,1591,263342
17-08-2020,EUROPE,Retail,null,New,2945,132755
17-08-2020,SOUTH AMERICA,Retail,C2,New,905,26856
17-08-2020,OCEANIA,Shopify,F2,Existing,6600,1321634
17-08-2020,CANADA,Shopify,C1,Existing,564,87885
17-08-2020,USA,Retail,F2,Existing,93845,5322541
17-08-2020,CANADA,Shopify,C2,New,95,13519
17-08-2020,OCEANIA,Retail,C1,Existing,259111,9224860
17-08-2020,USA,Shopify,C3,New,207,35386
17-08-2020,AFRICA,Shopify,C1,Existing,1603,256974
17-08-2020,SOUTH AMERICA,Retail,null,Guest,406131,16378438
17-08-2020,ASIA,Shopify,F2,New,224,32131
17-08-2020,AFRICA,Retail,C1,Existing,187177,6889807
17-08-2020,CANADA,Retail,C1,Existing,56486,2313650
17-08-2020,USA,Shopify,null,Guest,2549,457017
17-08-2020,SOUTH AMERICA,Retail,C1,Existing,3234,90457
17-08-2020,CANADA,Shopify,C3,Existing,777,143406
17-08-2020,EUROPE,Retail,C1,New,4629,135718
17-08-2020,USA,Shopify,null,Existing,152,32055
17-08-2020,AFRICA,Retail,null,Existing,31550,1362736
17-08-2020,AFRICA,Shopify,C1,New,278,33973
17-08-2020,OCEANIA,Retail,C4,Existing,152133,7366089
17-08-2020,EUROPE,Shopify,C4,Existing,19,4431
17-08-2020,OCEANIA,Retail,C2,New,109303,2918338
17-08-2020,SOUTH AMERICA,Shopify,C3,New,25,4448
17-08-2020,OCEANIA,Shopify,C1,New,505,67376
17-08-2020,USA,Retail,F1,New,11428,432164
17-08-2020,SOUTH AMERICA,Shopify,C4,New,5,806
17-08-2020,USA,Shopify,C3,Existing,1423,302157
17-08-2020,CANADA,Retail,C2,Existing,23219,1001518
17-08-2020,AFRICA,Shopify,null,Existing,319,62170
17-08-2020,ASIA,Shopify,C3,New,262,37346
17-08-2020,OCEANIA,Shopify,F3,Existing,3813,795013
10-08-2020,USA,Retail,null,Existing,15577,754876
10-08-2020,AFRICA,Retail,C1,Existing,182887,6740764
10-08-2020,ASIA,Shopify,C1,Existing,1285,210922
10-08-2020,EUROPE,Shopify,null,New,15,3707
10-08-2020,SOUTH AMERICA,Shopify,F1,Existing,66,14470
10-08-2020,AFRICA,Retail,C2,New,56951,1765560
10-08-2020,ASIA,Retail,F3,New,84863,2644705
10-08-2020,CANADA,Retail,F1,New,6479,235905
10-08-2020,SOUTH AMERICA,Retail,C3,New,881,31132
10-08-2020,AFRICA,Shopify,C3,New,314,50571
10-08-2020,CANADA,Shopify,C3,Existing,799,153407
10-08-2020,EUROPE,Retail,C1,New,4610,138141
10-08-2020,AFRICA,Shopify,null,New,279,46890
10-08-2020,USA,Retail,C3,New,45956,1735568
10-08-2020,EUROPE,Retail,C4,New,1529,61261
10-08-2020,USA,Retail,C2,New,25709,869093
10-08-2020,CANADA,Retail,null,Guest,389009,10752020
10-08-2020,USA,Shopify,F3,Existing,958,203301
10-08-2020,EUROPE,Retail,F2,Existing,14083,823074
10-08-2020,AFRICA,Retail,F1,New,22274,809294
10-08-2020,ASIA,Shopify,F1,New,175,23810
10-08-2020,CANADA,Retail,null,Existing,8956,428086
10-08-2020,CANADA,Shopify,F1,Existing,786,133725
10-08-2020,CANADA,Shopify,null,Existing,108,18098
10-08-2020,OCEANIA,Retail,null,New,87190,2965317
10-08-2020,AFRICA,Retail,F3,Existing,397434,22048568
10-08-2020,USA,Retail,F3,New,27674,1060153
10-08-2020,ASIA,Shopify,C2,New,440,58146
10-08-2020,SOUTH AMERICA,Shopify,F1,New,9,1981
10-08-2020,SOUTH AMERICA,Retail,C2,Existing,984,37488
10-08-2020,SOUTH AMERICA,Shopify,F2,New,6,872
10-08-2020,USA,Retail,C3,Existing,102124,5651652
10-08-2020,OCEANIA,Shopify,F1,Existing,4287,791461
10-08-2020,EUROPE,Shopify,C2,Existing,170,47457
10-08-2020,EUROPE,Shopify,F3,New,2,314
10-08-2020,CANADA,Shopify,C2,Existing,694,116515
10-08-2020,SOUTH AMERICA,Retail,F3,Existing,1304,60683
10-08-2020,USA,Shopify,F1,New,131,19555
10-08-2020,ASIA,Shopify,null,Guest,5856,987237
10-08-2020,AFRICA,Retail,null,Guest,1552707,44304726
10-08-2020,USA,Shopify,F2,Existing,1913,384475
10-08-2020,USA,Retail,null,New,23420,971003
10-08-2020,AFRICA,Shopify,null,Existing,382,71027
10-08-2020,OCEANIA,Shopify,C2,New,770,125489
10-08-2020,SOUTH AMERICA,Shopify,null,Guest,2062,393008
10-08-2020,OCEANIA,Shopify,C2,Existing,4391,817285
10-08-2020,USA,Shopify,F1,Existing,1335,253770
10-08-2020,ASIA,Retail,F1,New,29421,943870
10-08-2020,SOUTH AMERICA,Retail,C2,New,899,25595
10-08-2020,ASIA,Retail,C3,Existing,240218,10955770
10-08-2020,USA,Retail,C2,Existing,42860,2065404
10-08-2020,CANADA,Retail,F3,Existing,92147,5103156
10-08-2020,CANADA,Retail,F3,New,18179,630749
10-08-2020,AFRICA,Shopify,F1,Existing,2542,463189
10-08-2020,EUROPE,Shopify,F1,New,6,996
10-08-2020,AFRICA,Retail,C2,Existing,112254,4800959
10-08-2020,CANADA,Shopify,F2,Existing,1296,239593
10-08-2020,SOUTH AMERICA,Retail,C1,Existing,3010,83594
10-08-2020,AFRICA,Retail,C3,New,109938,3913341
10-08-2020,AFRICA,Retail,C4,Existing,119055,6021186
10-08-2020,OCEANIA,Retail,F3,New,108523,3656004
10-08-2020,ASIA,Retail,null,New,67978,2255669
10-08-2020,ASIA,Shopify,C3,Existing,2017,387583
10-08-2020,CANADA,Retail,F2,Existing,60106,3149550
10-08-2020,SOUTH AMERICA,Retail,C4,New,227,8724
10-08-2020,SOUTH AMERICA,Retail,C3,Existing,1356,63599
10-08-2020,EUROPE,Retail,C4,Existing,5110,270941
10-08-2020,USA,Shopify,null,Guest,2515,452765
10-08-2020,ASIA,Shopify,F3,Existing,1880,367732
10-08-2020,AFRICA,Shopify,C2,Existing,2421,456586
10-08-2020,OCEANIA,Shopify,F1,New,337,48736
10-08-2020,ASIA,Retail,F2,New,65694,2009834
10-08-2020,ASIA,Shopify,C2,Existing,2263,401444
10-08-2020,ASIA,Shopify,C3,New,292,42180
10-08-2020,OCEANIA,Retail,C1,Existing,255118,9056376
10-08-2020,EUROPE,Shopify,C1,Existing,94,19570
10-08-2020,USA,Shopify,F2,New,145,22190
10-08-2020,USA,Shopify,C4,New,22,3523
10-08-2020,SOUTH AMERICA,Shopify,C4,New,6,646
10-08-2020,OCEANIA,Retail,C3,New,152821,4942858
10-08-2020,ASIA,Retail,C2,Existing,127598,4897462
10-08-2020,EUROPE,Shopify,C3,New,14,3566
10-08-2020,EUROPE,Retail,null,New,3095,133349
10-08-2020,SOUTH AMERICA,Retail,F1,Existing,691,27346
10-08-2020,USA,Retail,null,Guest,526413,16081303
10-08-2020,EUROPE,Retail,null,Existing,3386,157151
10-08-2020,OCEANIA,Shopify,F2,New,389,62581
10-08-2020,EUROPE,Shopify,F1,Existing,137,31069
10-08-2020,USA,Retail,F3,Existing,139861,8367986
10-08-2020,OCEANIA,Retail,null,Existing,53361,2176256
10-08-2020,EUROPE,Shopify,null,Existing,27,7327
10-08-2020,ASIA,Shopify,F2,Existing,2914,549728
10-08-2020,USA,Retail,F2,Existing,92910,5163812
10-08-2020,USA,Retail,C4,New,18008,641430
10-08-2020,OCEANIA,Shopify,C1,New,461,62213
10-08-2020,OCEANIA,Shopify,C4,New,103,15964
10-08-2020,EUROPE,Retail,F3,Existing,18491,1102488
10-08-2020,ASIA,Shopify,C4,Existing,281,47931
10-08-2020,SOUTH AMERICA,Shopify,F3,Existing,36,7418
10-08-2020,AFRICA,Shopify,F1,New,193,28301
10-08-2020,OCEANIA,Shopify,C3,Existing,4422,897675
10-08-2020,AFRICA,Shopify,F3,New,102,15696
10-08-2020,OCEANIA,Shopify,C1,Existing,2643,455488
10-08-2020,CANADA,Retail,F2,New,16716,582076
10-08-2020,AFRICA,Retail,F3,New,67758,2397332
10-08-2020,SOUTH AMERICA,Retail,F1,New,296,10344
10-08-2020,EUROPE,Shopify,C2,New,17,3077
10-08-2020,USA,Shopify,C1,New,140,18109
10-08-2020,ASIA,Retail,null,Existing,40666,1636144
10-08-2020,EUROPE,Shopify,F2,New,8,2114
10-08-2020,SOUTH AMERICA,Retail,C1,New,2509,51980
10-08-2020,ASIA,Shopify,F1,Existing,2134,368422
10-08-2020,ASIA,Shopify,F2,New,219,31731
10-08-2020,AFRICA,Shopify,C3,Existing,2528,514328
10-08-2020,OCEANIA,Retail,F3,Existing,541385,29331524
10-08-2020,CANADA,Shopify,C2,New,98,12883
10-08-2020,AFRICA,Shopify,F2,New,202,33755
10-08-2020,AFRICA,Shopify,C1,New,272,36422
10-08-2020,OCEANIA,Retail,F2,New,87993,2895594
10-08-2020,CANADA,Retail,C1,New,29661,760457
10-08-2020,SOUTH AMERICA,Shopify,C1,Existing,68,11651
10-08-2020,CANADA,Shopify,F2,New,77,11136
10-08-2020,SOUTH AMERICA,Retail,null,Existing,338,9797
10-08-2020,CANADA,Retail,C2,Existing,23194,992630
10-08-2020,CANADA,Shopify,C4,New,13,1466
10-08-2020,EUROPE,Retail,C1,Existing,14786,626319
10-08-2020,ASIA,Retail,C2,New,84460,2224285
10-08-2020,SOUTH AMERICA,Retail,F2,New,370,13774
10-08-2020,SOUTH AMERICA,Retail,F2,Existing,1089,49162
10-08-2020,SOUTH AMERICA,Shopify,null,New,46,8263
10-08-2020,USA,Retail,C1,Existing,57001,2325464
10-08-2020,SOUTH AMERICA,Shopify,C3,Existing,103,20695
10-08-2020,USA,Shopify,null,New,159,25820
10-08-2020,EUROPE,Retail,F1,Existing,6493,374312
10-08-2020,CANADA,Retail,C2,New,14607,487625
10-08-2020,SOUTH AMERICA,Shopify,C2,Existing,113,22554
10-08-2020,OCEANIA,Shopify,null,Guest,10661,1916228
10-08-2020,USA,Retail,C1,New,35798,967881
10-08-2020,OCEANIA,Retail,C1,New,171259,3864876
10-08-2020,EUROPE,Shopify,C1,New,12,2116
10-08-2020,OCEANIA,Shopify,C3,New,541,89186
10-08-2020,OCEANIA,Retail,C4,Existing,151426,7411317
10-08-2020,EUROPE,Shopify,C4,Existing,20,4802
10-08-2020,AFRICA,Retail,null,Existing,40870,1778458
10-08-2020,USA,Retail,F1,Existing,39437,2213190
10-08-2020,SOUTH AMERICA,Retail,null,Guest,400399,16151059
10-08-2020,OCEANIA,Retail,C2,Existing,167770,6511989
10-08-2020,CANADA,Retail,C1,Existing,55437,2282598
10-08-2020,AFRICA,Shopify,C2,New,389,57303
10-08-2020,EUROPE,Retail,C3,New,4171,173817
10-08-2020,AFRICA,Retail,F1,Existing,96439,5061797
10-08-2020,OCEANIA,Retail,C3,Existing,339785,16391442
10-08-2020,EUROPE,Shopify,C3,Existing,161,51616
10-08-2020,SOUTH AMERICA,Shopify,C1,New,16,2738
10-08-2020,CANADA,Shopify,C4,Existing,107,18242
10-08-2020,AFRICA,Shopify,null,Guest,5588,973232
10-08-2020,SOUTH AMERICA,Shopify,C4,Existing,6,1034
10-08-2020,EUROPE,Shopify,null,Guest,327,74656
10-08-2020,CANADA,Retail,C4,Existing,28577,1409891
10-08-2020,CANADA,Retail,C3,Existing,61727,3128812
10-08-2020,OCEANIA,Shopify,null,New,498,80339
10-08-2020,ASIA,Retail,null,Guest,1887143,48068626
10-08-2020,SOUTH AMERICA,Shopify,F2,Existing,28,6440
10-08-2020,CANADA,Retail,C3,New,28235,975579
10-08-2020,USA,Retail,C4,Existing,40096,2158541
10-08-2020,ASIA,Retail,C3,New,116758,3578742
10-08-2020,ASIA,Shopify,F3,New,124,17632
10-08-2020,SOUTH AMERICA,Shopify,C2,New,59,10008
10-08-2020,EUROPE,Retail,null,Guest,100757,3447184
10-08-2020,AFRICA,Shopify,F2,Existing,4563,877826
10-08-2020,EUROPE,Retail,F1,New,926,37629
10-08-2020,ASIA,Retail,F1,Existing,91936,4470218
10-08-2020,AFRICA,Retail,C4,New,46821,1574081
10-08-2020,ASIA,Retail,F3,Existing,389314,19648444
10-08-2020,OCEANIA,Retail,F1,New,40089,1329921
10-08-2020,OCEANIA,Shopify,C4,Existing,675,119212
10-08-2020,CANADA,Shopify,C3,New,106,15942
10-08-2020,EUROPE,Retail,C2,New,2835,103204
10-08-2020,CANADA,Retail,null,New,14901,576552
10-08-2020,AFRICA,Shopify,F3,Existing,2304,469306
10-08-2020,SOUTH AMERICA,Shopify,F3,New,2,256
10-08-2020,CANADA,Shopify,F3,New,28,4477
10-08-2020,OCEANIA,Retail,C2,New,108970,2921528
10-08-2020,USA,Retail,F1,New,11433,448436
10-08-2020,CANADA,Retail,F1,Existing,23790,1272871
10-08-2020,SOUTH AMERICA,Retail,F3,New,292,9904
10-08-2020,OCEANIA,Retail,C4,New,63925,2001478
10-08-2020,USA,Shopify,C3,New,182,29180
10-08-2020,EUROPE,Shopify,C4,New,2,632
10-08-2020,OCEANIA,Retail,F1,Existing,143771,7144721
10-08-2020,EUROPE,Retail,C2,Existing,9893,474293
10-08-2020,CANADA,Shopify,C1,New,94,12432
10-08-2020,OCEANIA,Shopify,F3,Existing,3700,766241
10-08-2020,AFRICA,Retail,F2,New,62201,2144477
10-08-2020,CANADA,Shopify,F3,Existing,643,123959
10-08-2020,USA,Shopify,C1,Existing,725,127212
10-08-2020,USA,Retail,F2,New,26643,947244
10-08-2020,ASIA,Retail,F2,Existing,212049,10186501
10-08-2020,ASIA,Shopify,C4,New,51,6735
10-08-2020,OCEANIA,Retail,F2,Existing,337725,17283430
10-08-2020,EUROPE,Shopify,F2,Existing,208,44269
10-08-2020,USA,Shopify,F3,New,49,9085
10-08-2020,USA,Shopify,null,Existing,187,39281
10-08-2020,CANADA,Shopify,F1,New,58,7894
10-08-2020,SOUTH AMERICA,Shopify,null,Existing,6,1274
10-08-2020,OCEANIA,Shopify,null,Existing,654,123959
10-08-2020,SOUTH AMERICA,Retail,C4,Existing,374,16886
10-08-2020,CANADA,Shopify,C1,Existing,547,88689
10-08-2020,OCEANIA,Shopify,F2,Existing,6333,1256976
10-08-2020,SOUTH AMERICA,Retail,null,New,1294,46478
10-08-2020,ASIA,Retail,C4,Existing,107398,4778226
10-08-2020,AFRICA,Retail,F2,Existing,269162,14203517
10-08-2020,AFRICA,Shopify,C1,Existing,1578,253694
10-08-2020,AFRICA,Shopify,C4,New,58,8633
10-08-2020,ASIA,Retail,C1,New,129054,2810314
10-08-2020,EUROPE,Retail,F2,New,1710,72189
10-08-2020,SOUTH AMERICA,Shopify,C3,New,22,3712
10-08-2020,EUROPE,Retail,F3,New,1735,74278
10-08-2020,CANADA,Shopify,null,New,79,12029
10-08-2020,EUROPE,Shopify,F3,Existing,103,27675
10-08-2020,AFRICA,Retail,C3,Existing,285399,14450180
10-08-2020,USA,Shopify,C2,New,220,45523
10-08-2020,AFRICA,Shopify,C4,Existing,386,76381
10-08-2020,ASIA,Shopify,null,New,342,54929
10-08-2020,OCEANIA,Shopify,F3,New,194,30184
10-08-2020,ASIA,Retail,C1,Existing,181625,6134984
10-08-2020,AFRICA,Retail,null,New,59847,2309908
10-08-2020,ASIA,Retail,C4,New,50182,1443978
10-08-2020,CANADA,Retail,C4,New,12668,413810
10-08-2020,USA,Shopify,C4,Existing,171,29727
10-08-2020,CANADA,Shopify,null,Guest,1600,265390
10-08-2020,EUROPE,Retail,C3,Existing,15618,840062
10-08-2020,OCEANIA,Retail,null,Guest,2434028,63455857
10-08-2020,ASIA,Shopify,C1,New,257,32094
10-08-2020,USA,Shopify,C3,Existing,1380,285329
10-08-2020,ASIA,Shopify,null,Existing,433,80045
